topic	sentence_hash	sentence	stance	aspect	inner	cross
abortion	eff47e6f590ce62a5c6028d8415a5521		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00001111100000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	2c88b86c6b5fe14bb5aa8719091b4aa0		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000001111111110000000000000000000011111111111111100000000000000000000011111111110000000000000000000000000000000000000000111111111111110	Train	Train
abortion	67e393f9c65b413f7f5f6cd9262ba071		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	11111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000011111111111110	Train	Train
abortion	af1cefc8ad9150aec14e0ab072fab23e		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000111110000001111100000000000000000000000000000000000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	04236189b9a8f09cbf18161b19462d7b		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000111110000001111111111111111111000000000000000000000000001111111111111111111000011111111110	Train	Train
abortion	b2d5fe688e5d01e25b995be698e834af		nnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000	Train	Train
abortion	23e47d745dd96647f1e856ddedd40778		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000111111000000000000000000011111000000000111111000000000000000000000000000000000000000111110000000001111100000000000000000000000000000000000	Test	
abortion	1b9d474425b07bbfdec915ea0313aa80		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000011111111111111111000000000000	Train	Train
abortion	11003f8e0cbb954fc1d998c966edc0f3		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000011110	Dev	Train
abortion	b556e41f6465f6927c95dce60f5c4547		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111000000000000000000000000000000000	Train	Train
abortion	859f0ffe6dcb1e7749e1ce5a8aa86acf		nnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000011111111111111110000000000000000000000000000000000000001111110000000000000000000000000011111111100000000000000000001111111111111111000000000000000000000	Train	Train
abortion	9724d054949efa4f30f65a66a7008e8a		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111000011111111111000000000000000000000111110	Train	Train
abortion	525ddff122b06074cc5a4e735f831539		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	111110000000000000000000000000000000000000000000000000000000000000000000111110000000000000	Test	
abortion	4a4a230a183558528c55797bff51042b		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000	Dev	Train
abortion	4f7d2aa3423dae9b8edd046faecc1d1e		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000000000000	Train	Train
abortion	56b4d6d5a93885659393307e219bc050		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnpppppppppppppppppppppppppppppppppppp	000000000000000000111111110000000000000000000000000000000111110000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000000111111111111	Train	Train
abortion	b9c7a50bf7fe7fd7192af7591786ede7		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111110000000000000000000	Train	Train
abortion	6afe05ab54f39d63dc3e3c4e99953213		nnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000011111110000000000000011110	Test	
abortion	4375674e2dce8d3f2b753173d881fd5f		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110	Dev	Train
abortion	48834598762aef24d748f187b3e50a0c		nnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000011111111111111111110000000000000000000001111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Test	
abortion	905cf2a39354b3e286bc2f130d817695		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000111110	Dev	Train
abortion	b2316a3c65968f1f83f738994e0d226b		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111100000000000000000000000000000000000000000000	Train	Train
abortion	53449669e7ecc6770098ef5564a89633		nnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000011111111110	Train	Train
abortion	d3cb35cd1e8e29e67412ea599c0ea676		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000	Test	
abortion	ea881bf5cc7e96a2e2c9ff4a13bd19f9		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000011111111111111111111111111100000000000000001111111111110000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	f512a7a7ebfe9b3ca0b324ad7e608309		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000000000000000000000000000000001111111111111110	Train	Train
abortion	4464eb98330792477ce0cb83eade7be8		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000001111000011111100000000000000000000001111111111111111110	Train	Train
abortion	70fbeb1bca93fa8047fe0e82a9b4a52d		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000011111111100001111110000111111111111111000000000000000000000000000000111111000011111111110000000000000000111110	Train	Train
abortion	71aee30d8fd2b5f3d78c1da6a625a0dd		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111110000111110	Train	Train
abortion	72579cab46268b5500e1c3d3f0296861		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000001111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Dev	Train
abortion	aa93f4798499c192339fc82856a1f0e1		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000000000000000000000000000000000111110	Train	Train
abortion	f2635b8ec935df0b1e801d302c20c48d		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnn	0000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	ee31cfc1a140460b798a6494b0f0b69d		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000001111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	c07c6c7854fcd41353d526e0476a2854		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	8cc5b7ef1316a8d383d17d763633e1d1		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111000000000000000000000000011111111111110	Train	Train
abortion	4eaf2d3ae7014db46558c5ce385c4dbd		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	b904e94ad3e5235a45d26ac18a58e4a1		pppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000011111111111111111111111100000000000000000000000000000000000000000000000000000000011111111111110000000000000000000000000000000000000000	Train	Train
abortion	b4ef8d1205a367ff573471bac0eaee8f		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000000000000000111111111111111111111111111000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000	Dev	Train
abortion	4e2d9cb30aa6d941d636f49c7fdfc651		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	111111111111111111111100000000000000000111111111111111111100000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	1e498ea48aa5977a546051c4dd866386		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000001111111110000000000000000000001111111111111110	Train	Train
abortion	96d5ee53621c652f88236af5b1be275c		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000111110000000111111111111110000111111000000000000000000000000000	Train	Train
abortion	0ea45bb22e550011e3bae2d6d96d5d84		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000111111000000000000000011111111111111111000000000000000000000000000000000000000000000000000011111100000000000000001111111111111110000000000000000000	Train	Train
abortion	be7df8216a38e2ed9dd04de99d5edcff		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000111111111111110000000	Train	Train
abortion	93627fe58120f6692bfd28a7133486e8		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0011111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111110000000000000	Train	Train
abortion	2d301538463173e1aa891ba5efb7fee9		nnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000011111111111111111110000000000111111111111100000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
abortion	41f08590444a418ecf231f0a95c21a00		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000011111111000000000000000000000000000001111111111110000000000001111111111111110	Train	Train
abortion	e766cc18d5fdecaab2403d89a94057fb		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000001111110000000000000000000000000	Train	Train
abortion	1820731dcbcc5cf8c795fe3f17dcc82f		nnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000001111100000000111111111111111110000000000000011111111111110	Train	Train
abortion	42fb0048bbea52d56b1ddc412a937cbe		nnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000011111111111111000000000000000000000000001111111111111100000000000111111100000000000000000000000000011110	Test	
