topic	sentence_hash	segment_count	segment_hash	stance	aspect	segment	inner	cross
abortion	07bac249a0e19bd9499b84bf1e8220e7	0	9d1fb10a37fbba0bf4f6768c7ed1b64c	con	0000000000000000000000000000000000000001111100000000000000000000000000000000111111000000000000000000000000111111111000001111111111111111		Train	Train
abortion	50b36ec61b08c845084660b48a22b137	0	62075a5907bcf992245c692a16ee31a3	con	00000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111		Test	
abortion	02a3e7a6b538aa8d3d4be083f92c6d93	0	f388dc34535660ecc688ee06a0644412	pro	00000000000000000000001111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111110000000000000		Test	
abortion	315fe885d05e4ad3f189f2aa0d5cdbf4	0	bb59ec91baa855cdf71d236f69b99a0f	con	11111000000000000000000000000000000000000000000111111		Train	Train
abortion	003c0093b3f276d170a01cd35fd04856	0	333b5149e52312c34050892996d05796	con	00000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000111111111111000000000111110000000000000000000011111111111111111111		Test	
abortion	4e8b44476372d9cfbf0be3583ed3cb12	0	58c2a352dc6c3f0c651b825d674722e2	pro	0000000000000000000000000000011111111111111100000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
abortion	5d8f192356daaf40736f921120d489ec	0	68bc025809d8feff60348b1a7dec8e28	con	11111111111111111000000000000000000000000000000000000000000000000000000000001111111111111100000000000000000000		Train	Train
abortion	27b6efd1e52f81538331186994ed26aa	0	55df151df0e3ba2f086541dfa849954b	pro	000000011111111111100000000000000000000000000000000000000000000000000111111111111		Train	Train
abortion	6e9ce767bfea00be1956707290617b3c	0	c3d0cbae0b51d4c405d3aac4ad891ab8	pro	0000000000000000000000000000000000000000111111111111111111100000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000		Test	
abortion	78fc9dbc0d5c4821793075b60eba17d9	0	77ce84cace79d5741bd3596eaddbd5aa	con	0000000000000000000000000000		Train	Train
abortion	369956879849ca0b983a6991637d24df	0	5b46de7bceb6306926d6f551de6cf897	con	00001111111000000000000000000000000000000000000111111111111111000000000000000000000000		Train	Train
abortion	f630ba98490851e53b749cc1d6a4e568	0	a895dd03ed80b5985bcdf65df1d9b7fa	pro	0000000000000000000011111111100000000000000000000000000000000000000000		Train	Train
abortion	1be0e02c9330106d1173828b91ef04e7	0	f164497b02fa59c8303c8fb94624aec5	pro	0000000000000000000111111111111111110000000000000000000000000011111111111111111111110000000000000000000000000000000000000000000		Train	Train
abortion	4104f20bf0ba8f86b926b9358f2c0e2b	0	80e6c2ae2510556212f69dfeb01f00c0	pro	00000000000000000000000000000000000000000000001111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
abortion	0579ad7f9d9c38b2e707caa93986bb0a	0	1ddedf3ac5b22d6fddddfba67f4a5352	pro	11111111111111100000000000000000000000000000000111111111111111100000000000000001111111111111111111100000000000000001111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
abortion	28a5c9f7779fb5624c3c311dcb207a04	0	a069b55026d886ce244e2f0c5ca68f2c	con	0000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111100000000000000111111111000000000000000000000000000000000000000000000000		Train	Train
abortion	1cc37b21fc7145ee041665045bfdc66c	0	91b06f9ec6d40684815bad099a23b499	con	0000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000000		Train	Train
abortion	c9a2ad934ce005a0eafe831bf8e04831	0	a191bb0aafb8e6f312b5080404ebac84	pro	0000000000001111111111111111111000000000000000001111111111111100000000000000000000		Test	
abortion	497fddd0afa68938333acd5cf6eab05c	0	86cf1754de829d135b7ddd103bd27d5a	con	00000000111111111111111100000000000000000000000000000000000000000000000000000000000000000000000011111		Train	Train
abortion	584bd2d1b5fe47d4a6001ee7b2a9d671	0	6e053d429a2499c2412640abccf6aea7	pro	00000000000111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000111111111111		Train	Train
abortion	81581a5882c5cb1c3f5b875cef93ddb4	0	2b3fe62cd1b42efaf1af06a51e8ad0fb	con	0000111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000000000000111110000011111111111111111111		Test	
abortion	fae669185da5afb49e46b4e105364073	0	0e50b314242246beb6458e863f90d7be	pro	00000000000000000000000001111111111111000000001111111111111110000000000000000		Train	Train
abortion	22411ee6a1c4903d742f6d8e5e361753	0	991fd497829e0e95f3450bc9d247ee1a	con	0000000000000000000000000000000000111110000000000000000000000000000000000000000		Train	Train
abortion	fd59bff0d8ed124bf60f625583bbf68b	0	6110222fcfc95661a545c575675034d8	con	00000000000011111111111111000000001111111111100000000000000000000000000000000000000011111111111111111100000000011111111111111000000000		Train	Train
abortion	9bcd52fab6e8b847605f7c01cd811d70	0	c0cb4ca1ca769a38d74f0aaa448b5f59	con	000000000000000001111100000000000000000000		Test	
abortion	298d40bae341abd64ebd7cbba8c8034a	0	2db775bb70d2aadd01a2275fec1835ce	con	00000000000000111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111		Test	
abortion	3f50cbbb87111b390532c3077747e345	0	b33faab082f1f9555559c360baa8935c	pro	111111111111111111111110000000000000000011111111111111111111000000000011111111110000000000000000000011111111111111111111100000000000000000000011111111111111111111		Train	Train
abortion	c3b84b93420a9343998c86a7c9f62468	0	e5b48384125bda0c08ef17092c9262bc	con	000011110000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000111111		Train	Train
abortion	2246fb4a2a76ae4b0b8ebefb6c076861	0	773641db58c3f361abbf157e73eabfca	con	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Test	
abortion	507cbc2133f867ee58dbd5a40c2e93f0	0	62756454b08badf85e710ccf51ec2d69	con	1111111111000000000000000000000111110000000000000000000011100000000000000000000000000000000000000000000000000000000000000000		Test	
abortion	b8c24f4ab73f88db4130d930ece53e34	0	b274a00900454c96b5edc94993dc6436	con	0000000000000000000000000000000000000000000000000000111111111111		Train	Train
abortion	d4f7aac5d7c179a0259ca59d0cad4eef	0	740c9fab305695726f57814161443c89	con	000000000000000000000000000000001111111111111110000000000000111111111111000000000000000011111000000000000000000000000000000000000000000111111111110000000000		Test	
abortion	d49928c39ae2a2c1da5afba55b2cbba2	0	b694aff8172d7252dc0abe4040ded27d	pro	000000000000000000000000000000000000000000000000000000001111100000000000000000000000		Train	Train
abortion	2c5892bf4fd5c0a8a7120192ec6a7786	0	5d6d79ca25d3fac292598505ed0c00c8	con	0000000000000000000000000000000000000000000000000011111111000000000000000000000000000000000		Train	Train
abortion	ce08e137fec04731e5406238dd63fb0a	0	3bbc0d68cbbc68d08fdff58186864ab7	con	000000000000000000000000000000000000000000000000000000000111111100000000000000000000		Test	
abortion	e94f86452f4195e7350c20676fe33f38	0	b273e041d5fc30eadb39c5196cb68605	con	0000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000001111111111111111		Dev	Train
abortion	b71a306b267d0060b30771499eb7143a	0	03c90aa65905d626245eb180ee57104a	pro	00000000000000000000000111100000000000000000000000111111111		Test	
abortion	b71a306b267d0060b30771499eb7143a	1	7b998a21bb4ac395cf8e5adee1b9d53e	con	00000000000000000000011111111111100000000000000000000000000000000		Test	
abortion	b71a306b267d0060b30771499eb7143a	2	81c08097abfa4d0e0941ab66838d41a2	con	000000000000000000000000001111111111111111		Test	
abortion	c683f2193e0aa57e4f1ca76f85417335	0	ae062b09afe7acd0e8436edb10e3b5d5	pro	0000000000000000000000000000000000000000000001111111111111111111111		Test	
abortion	b22a24fb7f0d686a63283df92c06f0ce	0	68aff84d3be6408b2fd552ff3e84c58f	con	0000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000011111111		Dev	Train
abortion	08d93944d5cdee96ee8d52877db21bed	0	32a6641f06f3921848a13e22b0bfbcb8	pro	11111111110000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111		Train	Train
abortion	24777964c79d2463e5a1c44317851e98	0	c53c530df4ca4a2fc45b931036c3144f	con	000000000000000111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
abortion	69e0cbe5d33d624f24c8c6d693abf39f	0	97f301c98c07ff206f310f983e3721d0	con	0000000111111111111000000000000000000000000001111111111111111100000000000000000000		Train	Train
abortion	a7c7a3dae290808d63ba979510693e74	0	82a5e6057127e90e0bf2999ee7921e84	pro	000000000000000000000011111111111110000000000000000000001111111111111110000000000000000000000000000000000011111111111111111		Test	
abortion	1b4b0e548d69d82e6b8ee6a764480a86	0	ddd227ff998defcebc9d4d9c6c5593c3	con	000000000000000000000000000000000000000000000000000000000000000000000111111		Train	Train
abortion	54071dd818c7f28d258cfbd1f32656c2	0	f39ee52bab2303e9de265bcbf43b1da5	con	0000000000000001111100000000000000000000000000000000000000000000000000000000		Dev	Train
abortion	38288327f402dd99ae41242d3368cc58	0	2719f318ce1989de237a234c2afad438	pro	000000000000000000000000000000000000000000000000011111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
abortion	4a1408713f7245a7a82ed23b0c82f780	0	25c85e683f5d39dc8dcbe69116c5398e	pro	0000000000000001111111111111100001111111111000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Dev	Train
abortion	1c6f17c6a595c77183efd3f296b39381	0	d1126f6925228ed57448aac6e3c3e570	con	000000000000000000000000111111111111111111100000000000001111111111111111111110000000000000000000000000000000001111111110000111111111100000111110000000000000		Test	
abortion	8485a3c6d8031f56c169035cafcaee8c	0	de4dfca3d12e6d5b275b73145083f00b	pro	000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000000000000001111111111111111		Train	Train
abortion	dbc062bfa4b408795f9a00148d851e9e	0	71ed83cbde595a046c0b235e8aa1073f	con	000111111111111111110000000000000000000000000000000000111111111000000000000000000000000000000000		Train	Train
abortion	6fab9f80c207162f23b90e1fab135741	0	2a23ed1969927d404140204e7b4254d0	con	0000000000000000000000000000000000000000000000000000000000000000000000011111111100000000000000000000111111111111111111111		Dev	Train
abortion	c8d6ef007816784213b362debd7312a1	0	9244278718f7f4e0d60fc77688e8b458	con	0000011111000000000000000000000000000000000000000000		Train	Train
abortion	8aa71d7cf4eb9f47fa4f2541693dffab	0	57f5456eeaec05ce3862cb50c9b7eaee	pro	000000000000000000000000000000000000000000000000000000000000000000000111111111111111111		Train	Train
abortion	44a993d2669d64ad4bb060bd153d8330	0	93fa5b94fa9903c70579a075d397e58d	con	000000111110000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
abortion	b6c581326f47a380cea65152afcb3c8d	0	c69b20e3ba362fd371b65bdf5468a2ea	pro	00000000000000000000000000000000000000000000000000000001111100000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Test	
abortion	fbf38a94d74716c9dc832d954f9389f5	0	9de10c225ece0703f880c661596bc73d	pro	0000000000000000111111111111111111111000000001111111111111100000000000000000000000000000000000000000000000000011111		Train	Train
abortion	13be92d33c4c080b3d4151ea048e7f62	0	96b3b7cd8f555cdda1566375cafe64ef	pro	0000000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000000000011111111111111111100000000000000000000000000000000		Test	
abortion	dae8d48f8dd81f39483a8b89c651a530	0	849957a07f1664b8621db46fe8c94cdd	con	0000000000000000000000000011111111111111111111		Train	Train
abortion	7d40380c9c2833bb1fc6556043e3efbe	0	46ea3c0cbda216bbdcd320d0ca246ba9	pro	000000000000000000000000000001111111111111110000000000000000000000000000000000000000000000000000000001111111111111111111		Train	Train
abortion	657d879bb9020646cd36cda4add16eeb	0	51cbc1db480baf48ea0f53b4a7cc7a3d	pro	000000000000000000000000000		Train	Train
abortion	c0528e53aa674a923f0488d0a5030f20	0	ca0f95e58ce4e70e5866b234add696bb	pro	0000000000000000000000000001111111		Train	Train
abortion	5d37277e0861b7b407a1323807f2aa37	0	0b3de30b1f8a53c0bd1c16d42129fa5a	con	0000000000000000000000000000000000000000001111111111111110000000000000000000000000000000000000111111		Train	Train
abortion	f2cff32836a5e66a026720e1ee633a38	0	3915ec427b6225ec8c08cfd31da3e4e0	pro	0000000000000000000000000000000000000000000000000000000000000111111111		Train	Train
abortion	72c0d92d871d45615976d711eb02461f	0	f56211084d4723f4658a29adce8410b9	pro	1111111111111111000000000000000000000000000000000000111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111		Train	Train
abortion	f8c5d6f87e01f7cc44666183898ce957	0	1cff66622a5f76bf74d992170ae6431f	con	0000000000000000000000000000000000000000000000000000000000000000000000000111111111111		Train	Train
abortion	6160a3427ec991e399ca2d640ef3e29e	0	f20f3e4457f6c4327d54bde8541a0153	con	111111111111111111000000000000000000000000000000000000000000001111111111		Train	Train
abortion	d83d1d45390b0aeb16d0a9c917f9938f	0	e386fa1ea92534ad4aa5098d12f66ba9	pro	000000000000000000000000000000000000011111111110000000000000000000000011111111111000000000000000000000000000000000000000000000000000000000000000000000000000000011111		Train	Train
abortion	de85c917f4f0f628c83420c9f91fc45c	0	50c40612643a259f81533322b6322c69	con	000000000000000000000000000000000000000000000000111111110000000000000000000000000000000		Train	Train
abortion	721b9f62b097a77b8f262df153bf1670	0	d51ab6e9c2a9f99d5a9c6000d083b785	con	00000000000000000111111000000000000000000000000000000000000		Test	
abortion	168b31d2e95b91ca9cb9dbea8c6530a1	0	4718079334b15dcb91f1a890d3042a1e	pro	0000000000000000000000000000000000000000000000000000000000000000000000111111111111000000000000000000000000000000000000000000000000000000000000001111111111100000000000000000111111111		Train	Train
abortion	23d75cf11781147337695fabaf6c7dd8	0	8618941a886206e961806484d26d9b2a	pro	111111111111110000000000111111111111111110000000000000		Test	
abortion	23d75cf11781147337695fabaf6c7dd8	1	023e26fcd0aa9da766db348b9217eb49	pro	0000000000000000000000000000000000000000000000111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000001111111111111		Test	
abortion	40c30170a57b39f05fcd67f690e73483	0	15b979410299e62038b85ec14d7568e9	con	00000000000111111111111111111000000000000000000000000000111111110000000000000111111100000000000		Train	Train
abortion	3c4e40e4a0030d7be5172251b5fe8b86	0	78492da80af189ee2004d0a548e2048b	con	11111111111111000000000000000000000000000000000000000000011110011111111100000111111111111111111111		Train	Train
abortion	99a9ac0e940fa55298743dd8d3721161	0	2e17145b19c2a8dd97ccefb7d5f9d2c9	pro	1111111111111000000000000000000000000000000000011111111111111111000000000000000000000000		Train	Train
abortion	42b783548c38acf4f835f61e8d850384	0	a8288ed4d147cfb69514c36717922aab	con	000000000000000011111111100000000000000000000000000000000		Train	Train
abortion	de3290a99788b443e3fa08587ec8c8a6	0	ef4ccbb56da2d0e43c32a1f651233eb9	pro	111111000001111111111000000111111111111111000000000000000000000000000000000000000000000000111111111111111111100000000000000000		Train	Train
abortion	d0cc3824146bffa9639b73b7caf27d7d	0	29d5590244867c5f15665c9a23908988	con	0000000000000000000000000000000000111100000000000000000000000011111111111		Train	Train
